Predicted	Measured
1.929567217826843262e+00	1.171337985992431641e+01
1.929567217826843262e+00	3.046600103378295898e+00
1.871003913879394531e+01	1.714974021911621094e+01
1.206443691253662109e+01	1.274460983276367188e+01
1.929567217826843262e+00	1.434749960899353027e+00
1.929567217826843262e+00	1.899921989440917969e+01
1.341865730285644531e+01	1.490793991088867188e+01
1.433164978027343750e+01	1.347319030761718750e+01
1.459848594665527344e+01	1.422420024871826172e+01
1.291928482055664062e+01	1.281186008453369141e+01
1.929567217826843262e+00	3.060050010681152344e+00
2.489200115203857422e+00	1.067094993591308594e+01
1.242872810363769531e+01	1.670137977600097656e+01
1.049588871002197266e+01	1.277824020385742188e+01
1.670187187194824219e+01	2.008649063110351562e+01
1.365891456604003906e+01	1.210569953918457031e+01
1.038391304016113281e+01	1.232987976074218750e+01
1.460127353668212891e+01	1.535630035400390625e+01
1.040669536590576172e+01	8.709380149841308594e+00
1.161128616333007812e+01	1.345077991485595703e+01
1.929567217826843262e+00	1.000000000000000000e+00
1.929567217826843262e+00	1.412331962585449219e+01
1.452103996276855469e+01	1.457166957855224609e+01
1.184290885925292969e+01	1.614093017578125000e+01
1.929567217826843262e+00	1.012170982360839844e+01
1.015000343322753906e+01	9.718190193176269531e+00
1.929567217826843262e+00	2.629630088806152344e+00
