Predicted	Measured
1.091483879089355469e+01	1.032347011566162109e+01
5.629230499267578125e+00	2.230587005615234375e+01
1.329199028015136719e+01	1.320417976379394531e+01
1.199203681945800781e+01	1.244196987152099609e+01
1.014851570129394531e+01	1.209449005126953125e+01
1.389125728607177734e+01	1.422420024871826172e+01
1.444446325302124023e+00	1.132106971740722656e+01
1.408193349838256836e+00	7.745409965515136719e+00
1.636316108703613281e+01	1.604005050659179688e+01
1.408193349838256836e+00	9.751810073852539062e+00
1.408193349838256836e+00	3.046600103378295898e+00
1.408193349838256836e+00	2.629630088806152344e+00
1.461080741882324219e+01	1.604005050659179688e+01
1.206497955322265625e+01	1.670137977600097656e+01
1.507835865020751953e+01	1.493035984039306641e+01
1.501873016357421875e+01	1.657807922363281250e+01
1.202790355682373047e+01	1.347319030761718750e+01
1.238749694824218750e+01	1.277824020385742188e+01
1.757296562194824219e+01	1.625301933288574219e+01
1.463429832458496094e+01	1.300242042541503906e+01
8.484064102172851562e+00	1.422420024871826172e+01
1.580124282836914062e+01	1.912252044677734375e+01
1.013285064697265625e+01	1.154524993896484375e+01
1.408517265319824219e+01	1.274460983276367188e+01
6.633194923400878906e+00	1.490793991088867188e+01
2.270909786224365234e+00	1.311450958251953125e+01
6.456075191497802734e+00	1.431387042999267578e+01
1.524405670166015625e+01	1.782228088378906250e+01
1.320713615417480469e+01	1.368616962432861328e+01
1.408193349838256836e+00	4.959969997406005859e+00
1.453608608245849609e+01	1.614093017578125000e+01
2.507637500762939453e+00	1.333868980407714844e+01
1.408193349838256836e+00	1.126500010490417480e+00
1.498740100860595703e+01	1.457166957855224609e+01
1.499138736724853516e+01	1.361890983581542969e+01
1.396165752410888672e+01	1.692555999755859375e+01
1.408193349838256836e+00	1.636510014533996582e+00
6.478965759277343750e+00	1.232987976074218750e+01
1.496454048156738281e+01	1.513212013244628906e+01
6.351062774658203125e+00	1.338352012634277344e+01
1.408193349838256836e+00	1.524420022964477539e+00
5.119433879852294922e+00	1.681347084045410156e+01
1.043291759490966797e+01	1.212812042236328125e+01
1.684527778625488281e+01	1.714974021911621094e+01
1.455436515808105469e+01	1.376463031768798828e+01
1.164530754089355469e+01	1.201603031158447266e+01
3.828325510025024414e+00	1.336110973358154297e+01
1.367446231842041016e+01	9.919949531555175781e+00
1.408193349838256836e+00	1.378705024719238281e+01
1.541334629058837891e+00	1.899921989440917969e+01
1.408193349838256836e+00	1.871899962425231934e+00
1.509722042083740234e+01	1.681347084045410156e+01
2.016934156417846680e+00	2.231707954406738281e+01
1.021958637237548828e+01	9.718190193176269531e+00
1.408193349838256836e+00	1.098480033874511719e+01
1.408193349838256836e+00	9.430000305175781250e+00
