Predicted	Measured
1.748776245117187500e+01	1.898801040649414062e+01
1.317206192016601562e+01	1.274460983276367188e+01
2.115030288696289062e+00	1.600642013549804688e+01
1.275535488128662109e+01	9.415539741516113281e+00
4.865218162536621094e+00	1.759810066223144531e+01
1.234470748901367188e+01	1.347319030761718750e+01
2.115030288696289062e+00	9.430000305175781250e+00
1.664904403686523438e+01	1.912252044677734375e+01
1.232181835174560547e+01	1.346199035644531250e+01
2.115030288696289062e+00	1.171337985992431641e+01
2.115030288696289062e+00	1.899921989440917969e+01
5.859458923339843750e+00	1.422420024871826172e+01
9.891000747680664062e+00	1.490793991088867188e+01
1.548727035522460938e+01	1.629785919189453125e+01
1.978895306587219238e+00	1.431387042999267578e+01
1.281377029418945312e+01	1.266615009307861328e+01
2.115030288696289062e+00	1.412331962585449219e+01
2.115030288696289062e+00	1.340594005584716797e+01
2.154261112213134766e+00	1.098480033874511719e+01
2.115030288696289062e+00	1.258769035339355469e+01
1.804292559623718262e+00	9.751810073852539062e+00
1.100280189514160156e+01	1.383187961578369141e+01
1.151307487487792969e+01	1.212812042236328125e+01
1.421952247619628906e+01	1.345077991485595703e+01
5.902655601501464844e+00	4.010000228881835938e+00
1.742674636840820312e+01	1.640995025634765625e+01
1.764149665832519531e+01	1.604005050659179688e+01
1.316979026794433594e+01	1.670137977600097656e+01
2.190448760986328125e+00	3.710170030593872070e+00
2.115030288696289062e+00	1.156766986846923828e+01
1.285831832885742188e+01	1.281186008453369141e+01
1.522990322113037109e+01	1.457166957855224609e+01
1.259326362609863281e+01	1.209449005126953125e+01
1.131165695190429688e+01	1.055885982513427734e+01
1.477166557312011719e+01	1.359648990631103516e+01
