Predicted	Measured
2.358682155609130859e+00	2.174540042877197266e+00
2.358682155609130859e+00	1.098480033874511719e+01
2.358682155609130859e+00	1.600642013549804688e+01
1.415772247314453125e+01	1.210569953918457031e+01
1.015272331237792969e+01	1.782228088378906250e+01
1.339899253845214844e+01	1.334990024566650391e+01
2.358682155609130859e+00	9.751810073852539062e+00
1.242933845520019531e+01	1.275582027435302734e+01
1.001028823852539062e+01	1.055885982513427734e+01
2.358682155609130859e+00	1.156766986846923828e+01
1.269876480102539062e+01	1.266615009307861328e+01
1.902543067932128906e+01	1.714974021911621094e+01
2.358682155609130859e+00	1.636510014533996582e+00
1.339903259277343750e+01	1.345077991485595703e+01
1.347605895996093750e+01	1.212812042236328125e+01
2.358682155609130859e+00	2.629630088806152344e+00
2.358682155609130859e+00	8.048049926757812500e+00
1.035045242309570312e+01	1.210569953918457031e+01
2.358682155609130859e+00	1.281970024108886719e+00
2.358682155609130859e+00	2.678950071334838867e+00
1.271345138549804688e+01	1.209449005126953125e+01
2.358682155609130859e+00	6.859899997711181641e+00
1.432407188415527344e+01	1.361890983581542969e+01
1.210317611694335938e+01	1.320417976379394531e+01
2.358682155609130859e+00	1.899921989440917969e+01
2.358682155609130859e+00	1.225142002105712891e+01
1.370908355712890625e+01	1.347319030761718750e+01
2.358682155609130859e+00	1.635390090942382812e+01
3.743088960647583008e+00	1.431387042999267578e+01
1.100283622741699219e+01	1.201603031158447266e+01
2.358682155609130859e+00	1.524420022964477539e+00
2.358682155609130859e+00	1.759810066223144531e+01
2.358682155609130859e+00	1.412331962585449219e+01
2.358682155609130859e+00	4.259409904479980469e+00
1.512309837341308594e+01	1.604005050659179688e+01
3.767198562622070312e+00	6.153729915618896484e+00
1.277063751220703125e+01	1.625301933288574219e+01
2.358682155609130859e+00	4.710010051727294922e+00
2.358682155609130859e+00	4.959969997406005859e+00
1.576005744934082031e+01	1.898801040649414062e+01
2.358682155609130859e+00	1.947000026702880859e+00
1.188502883911132812e+01	1.232987976074218750e+01
2.358682155609130859e+00	1.434749960899353027e+00
2.358682155609130859e+00	1.146679019927978516e+01
2.358682155609130859e+00	1.132106971740722656e+01
1.426224327087402344e+01	1.692555999755859375e+01
1.280191612243652344e+01	1.502003002166748047e+01
2.358682155609130859e+00	2.369580030441284180e+00
1.543363952636718750e+01	1.640995025634765625e+01
1.270358848571777344e+01	1.274460983276367188e+01
9.879140853881835938e+00	9.101690292358398438e+00
1.147071647644042969e+01	1.008808040618896484e+01
2.358682155609130859e+00	1.340594005584716797e+01
1.405463027954101562e+01	1.359648990631103516e+01
2.358682155609130859e+00	2.231707954406738281e+01
1.170623397827148438e+01	1.346199035644531250e+01
2.358682155609130859e+00	9.430000305175781250e+00
2.358682155609130859e+00	1.000000000000000000e+00
6.601069450378417969e+00	2.230587005615234375e+01
1.558923912048339844e+01	2.008649063110351562e+01
1.125794219970703125e+01	1.244196987152099609e+01
2.358682155609130859e+00	3.060050010681152344e+00
2.358682155609130859e+00	1.378705024719238281e+01
1.071887588500976562e+01	8.709380149841308594e+00
2.358682155609130859e+00	3.046600103378295898e+00
8.236770629882812500e+00	1.383187961578369141e+01
1.484972381591796875e+01	1.493035984039306641e+01
2.358682155609130859e+00	1.580465984344482422e+01
